Time,ACCX,ACCY,ACCZ,GYRX,GYRY,GYRZ
47.872,1.12,-0.12,0.25,16,-63,-47
47.874,1.00,-0.25,0.25,31,-63,-31
47.876,1.00,-0.38,0.25,31,-63,-31
47.878,0.88,-0.50,0.38,31,-63,-31
47.880,0.75,-0.62,0.38,31,-78,-31
47.882,0.75,-0.75,0.38,31,-78,-31
47.884,0.75,-0.88,0.38,31,-63,-31
47.886,0.62,-0.88,0.50,31,-63,-31
47.888,0.62,-1.00,0.50,31,-63,-31
47.890,0.62,-1.12,0.50,31,-63,-31
47.892,0.50,-1.25,0.50,31,-63,-31
47.894,0.50,-1.25,0.50,16,-63,-47
47.896,0.50,-1.25,0.50,16,-63,-47
47.898,0.50,-1.12,0.50,0,-47,-47
47.900,0.50,-1.12,0.50,0,-47,-47
47.902,0.62,-1.00,0.38,-16,-47,-47
47.904,0.62,-0.88,0.38,-16,-31,-47
47.906,0.75,-0.88,0.38,-31,-31,-47
47.908,0.88,-0.75,0.25,-31,-31,-47
47.910,0.88,-0.62,0.25,-31,-31,-47
47.912,1.00,-0.62,0.25,-47,-16,-31
47.914,1.12,-0.50,0.12,-47,-16,-31
47.916,1.12,-0.50,0.12,-47,-16,-31
47.918,1.25,-0.50,0.12,-47,-16,-31
47.920,1.38,-0.38,0.00,-47,-16,-31
47.922,1.50,-0.25,0.00,-47,-16,-16
47.924,1.62,-0.12,-0.12,-47,-16,-16
47.926,1.75,0.00,-0.25,-47,-16,-16
47.928,1.75,0.12,-0.38,-47,-31,0
48.654,0.62,-0.75,0.00,0,16,16
48.656,0.62,-0.75,0.00,0,16,16
48.658,0.50,-1.12,-0.12,0,16,0
48.660,0.75,-1.75,-0.25,16,16,0
48.662,0.38,-2.38,-0.25,0,16,0
48.664,0.38,-3.12,-0.75,0,16,0
48.666,0.25,-4.12,-1.75,0,16,16
48.668,0.50,-5.00,-2.88,-63,47,16
48.670,-0.25,-5.75,-4.50,-125,31,47
48.672,-1.88,-5.50,-5.88,-203,31,94
48.674,-3.25,-5.00,-7.75,-297,63,141
48.676,-3.12,-2.00,-6.25,-344,63,141
48.678,-2.25,0.25,-4.25,-328,47,94
48.680,-1.38,1.12,-1.88,-281,31,31
48.682,-1.50,1.88,0.50,-78,94,31
48.684,-2.00,3.00,1.88,0,125,78
48.686,-3.25,4.62,2.00,31,141,156
48.688,-3.25,5.75,4.00,31,203,250
48.690,-1.50,5.50,4.38,94,266,328
48.692,0.38,2.75,3.62,63,328,375
48.694,1.25,2.00,4.38,63,406,438
48.696,5.25,-0.12,1.50,16,328,438
48.698,8.62,-2.12,2.75,47,266,438
48.700,13.00,-6.62,-1.75,16,266,438
48.702,13.00,-8.25,-0.38,16,234,391
48.704,8.50,-4.75,0.50,156,297,313
48.706,5.88,-1.25,-1.75,125,203,172
48.708,3.88,0.75,-2.50,-94,-31,78
48.710,2.38,1.50,-2.00,-250,-156,47
48.712,0.50,2.12,-0.12,-16,-78,0
48.714,0.25,2.12,0.38,219,-47,-109
48.716,-0.75,3.88,2.62,391,16,-234
48.718,-2.00,3.75,2.25,391,94,-328
48.720,-2.50,4.75,1.12,188,78,-375
48.722,-3.00,3.62,-1.00,47,31,-359
48.724,-1.00,0.75,-1.75,78,16,-203
48.726,-0.12,0.00,0.12,250,47,141
48.728,0.75,-0.75,2.38,281,78,203
48.730,2.00,-1.12,1.25,203,16,219
48.732,3.25,-1.88,2.25,125,-94,266
48.734,4.25,-3.75,1.62,125,-78,344
48.736,5.00,-5.62,0.88,31,-94,406
48.738,4.62,-5.50,1.88,31,-63,469
48.740,2.12,-4.12,2.12,109,-172,578
48.742,0.12,-4.38,1.12,16,-203,609
48.744,-1.50,-4.50,0.88,-47,-172,594
48.746,-2.75,-3.88,2.00,31,-63,563
48.748,-5.12,-2.88,3.50,109,16,578
48.750,-6.50,-1.75,3.12,94,-16,656
48.752,-7.38,-1.12,1.88,-16,-125,688
48.754,-7.88,0.75,0.00,-141,-109,516
48.756,-6.88,1.88,0.50,-63,0,344
48.758,-4.50,1.75,0.88,-47,141,125
48.760,-2.50,0.38,1.38,-16,234,-63
48.762,-0.88,-0.50,1.50,31,234,-172
48.764,-0.12,-1.12,0.75,31,172,-219
48.766,0.25,-1.88,-0.62,-31,94,-250
48.768,0.38,-2.12,-0.75,-78,63,-297
48.770,0.75,-2.25,-0.75,-31,78,-438
48.772,1.38,-2.00,0.25,0,94,-500
48.774,1.88,-2.00,1.00,16,109,-563
48.776,2.62,-2.00,1.38,-31,16,-563
48.778,3.00,-1.62,0.88,-47,-78,-547
48.780,2.62,-0.62,0.25,-47,-78,-563
48.782,1.88,0.25,0.12,-63,-47,-594
48.784,2.00,0.62,-0.88,-94,-31,-656
48.786,3.00,1.38,-0.38,-78,-47,-656
48.788,3.00,2.25,0.25,16,-63,-609
48.790,3.25,3.12,0.50,78,-78,-563
48.792,3.12,3.38,0.50,78,-63,-500
48.794,2.38,2.88,0.00,63,-78,-406
48.796,1.38,2.00,-0.38,47,-109,-313
48.798,1.50,0.50,-0.38,109,-141,-78
48.800,1.38,-0.12,0.50,156,-109,-31
48.802,1.38,-0.50,0.75,156,-94,-16
48.804,1.25,-0.88,0.38,125,-94,-16
48.806,0.88,-0.75,0.25,94,-125,-16
48.808,0.38,-0.50,0.38,94,-141,-16
48.810,0.12,-0.38,0.62,94,-125,-16
48.812,-0.12,-0.38,0.75,94,-109,-16
48.814,-0.12,-0.50,1.00,109,-109,-16
48.816,-0.25,-0.75,1.00,109,-94,0
48.818,-0.12,-1.00,1.12,109,-63,0
48.820,0.00,-1.12,0.88,94,-47,0
48.822,0.12,-1.12,1.00,78,-31,0
48.824,0.12,-1.25,0.88,78,-16,16
48.826,0.25,-1.38,0.88,63,-16,16
48.828,0.50,-1.50,1.00,47,0,47
48.830,0.62,-1.62,1.00,31,0,63
48.832,0.62,-1.75,1.00,16,16,78
48.834,0.62,-1.75,0.75,0,16,94
48.836,0.62,-1.75,0.62,-16,16,109
48.838,0.38,-1.50,0.62,-31,31,125
48.840,0.12,-1.12,0.62,-31,31,141
48.842,-0.12,-0.88,0.50,-47,31,109
48.844,-0.25,-0.62,0.50,-47,31,94
48.846,-0.25,-0.12,0.62,-47,47,47
48.848,0.38,0.38,0.50,-47,47,16
48.850,0.62,0.62,0.50,-63,63,-16
48.852,0.75,0.62,0.38,-63,78,-16
48.854,1.00,0.50,0.25,-47,78,-16
48.856,1.25,0.38,0.38,-16,63,-31
48.858,1.50,0.25,0.50,0,63,-16
48.860,1.75,0.12,0.50,0,63,-16
48.862,2.00,0.00,0.50,0,63,0
48.864,2.12,-0.12,0.38,16,63,0
48.866,2.25,-0.25,0.38,16,47,16
48.868,2.25,-0.25,0.38,16,47,16
48.870,2.12,-0.25,0.38,16,16,47
48.872,1.88,-0.25,0.38,16,16,63
48.874,1.50,-0.25,0.38,31,0,63
48.876,1.25,-0.25,0.50,31,0,78
48.878,1.00,-0.25,0.62,31,-16,78
48.880,0.75,-0.25,0.62,31,-16,78
48.882,0.50,-0.38,0.62,31,-16,78
48.884,0.38,-0.50,0.62,31,-16,78
48.886,0.25,-0.62,0.75,47,-16,78
48.888,0.12,-0.88,0.75,47,-16,78
48.890,0.00,-1.00,0.88,47,-16,78
48.892,0.00,-1.12,0.88,47,-16,78
49.702,1.12,-0.50,0.00,-16,0,31
49.704,1.12,-0.50,0.00,-16,0,31
49.706,1.00,-0.50,0.00,-16,0,31
49.708,1.12,-0.88,-0.12,-16,-16,31
49.710,1.12,-1.38,-0.25,-16,-16,31
49.712,0.38,-2.62,-0.62,0,-16,31
49.714,0.00,-3.25,-1.12,0,-31,31
49.716,-0.12,-4.50,-2.38,-16,-16,47
49.718,-0.75,-5.62,-4.75,-78,0,94
49.720,-1.25,-6.00,-4.38,-188,47,203
49.722,-3.75,-7.38,-5.50,-297,125,297
49.724,-5.25,-5.75,-5.50,-313,141,359
49.726,-4.25,-1.88,-3.38,-297,63,375
49.728,-3.12,0.00,-2.62,-344,47,281
49.730,-2.50,1.62,-1.50,-359,125,219
49.732,-2.38,3.00,-0.62,-281,203,219
49.734,-2.75,5.12,-0.88,-188,234,266
49.736,-2.25,6.75,0.75,-63,250,344
49.738,-0.88,7.25,1.25,78,266,438
49.740,1.38,5.25,0.62,78,266,531
49.742,2.12,3.62,1.50,141,375,703
49.744,5.00,2.25,2.88,250,359,703
49.746,9.00,-0.12,0.88,219,234,578
49.748,11.12,-2.50,0.50,172,234,469
49.750,10.88,-6.50,-0.62,203,266,453
49.752,8.75,-8.62,-1.38,172,234,453
49.754,6.12,-7.62,-1.38,219,125,438
49.756,4.88,-2.88,-1.12,156,-125,156
49.758,4.38,-0.38,-1.50,-63,-156,47
49.760,3.62,1.00,-1.25,-156,-156,0
49.762,2.62,2.38,-0.38,-78,-141,-47
49.764,2.12,3.00,0.25,172,-125,-94
49.766,1.62,3.25,0.62,359,-141,-219
49.768,1.12,3.12,1.00,406,-109,-344
49.770,1.50,3.50,-0.88,328,-109,-391
49.772,-0.12,2.75,-0.38,219,-203,-203
49.774,-0.38,0.75,-0.38,234,-219,-16
49.776,-0.38,-0.38,1.00,297,-234,125
49.778,-0.12,-1.12,2.00,328,-219,203
49.780,0.50,-1.12,2.25,281,-219,234
49.782,0.62,-1.62,1.88,203,-219,250
49.784,1.25,-3.00,2.50,156,-141,281
49.786,1.38,-4.88,2.75,109,-109,453
49.788,-0.62,-8.62,1.88,125,-219,625
49.790,-5.62,-10.88,1.62,31,-250,766
49.792,-8.25,-9.88,0.62,47,-250,750
49.794,-7.00,-5.12,2.88,47,-297,641
49.796,-5.75,-3.00,3.50,-63,-250,516
49.798,-5.88,-1.12,3.25,-250,-78,422
49.800,-5.62,1.12,3.88,-172,156,375
49.802,-4.50,1.75,2.50,-94,141,359
49.804,-4.12,1.50,1.00,-109,141,313
49.806,-3.00,1.25,0.25,-156,172,203
49.808,-1.75,0.75,0.38,-156,219,63
49.810,-0.88,0.38,0.75,-125,250,-78
49.812,0.00,0.12,1.00,-94,234,-141
49.814,0.62,0.00,0.75,-78,172,-188
49.816,0.88,0.00,0.62,-94,172,-172
49.818,1.00,0.00,0.38,-109,172,-172
49.820,1.12,-0.12,-0.25,-94,172,-172
49.822,1.00,0.00,-0.25,-63,156,-156
49.824,1.25,-0.25,-0.38,-16,141,-156
49.826,2.00,-0.38,-0.25,16,125,-156
49.828,2.88,-1.12,0.12,47,125,-172
49.830,3.88,-1.88,-0.12,-63,125,-281
49.832,5.75,-2.00,0.38,-63,47,-344
49.834,7.88,-1.12,-0.50,-16,-78,-406
49.836,8.50,-0.25,-0.38,-16,-78,-438
49.838,7.62,0.88,-0.25,-16,-31,-406
49.840,4.38,1.12,-0.75,-31,-47,-266
49.842,3.00,0.25,-1.00,-31,-109,-94
49.844,2.00,-0.25,-0.25,63,-266,78
49.846,1.25,-0.38,0.75,109,-250,94
49.848,0.62,-0.38,1.25,109,-219,94
49.850,0.25,-0.12,1.12,94,-188,94
49.852,-0.12,0.12,0.62,63,-172,78
49.854,-0.50,0.38,0.12,47,-156,63
49.856,-0.75,0.38,0.12,47,-141,63
49.858,-0.75,0.25,0.38,78,-141,78
49.860,-0.75,0.12,0.88,109,-125,78
49.862,-0.62,0.00,1.25,125,-94,94
49.864,-0.62,0.00,1.50,125,-63,109
49.866,-0.88,-0.25,1.25,94,-16,141
49.868,-1.25,-0.38,1.12,63,31,172
49.870,-1.00,-0.50,0.88,47,31,203
49.872,-0.75,-0.50,0.88,63,-63,250
49.874,-1.38,-1.75,0.75,47,-78,266
49.876,-2.62,-2.88,0.88,31,-16,281
49.878,-4.75,-4.25,1.00,16,16,297
49.880,-5.75,-4.50,0.88,31,0,281
49.882,-4.00,-2.50,1.00,63,-47,203
49.884,-2.12,-2.00,1.00,31,-31,94
49.886,-1.00,-1.25,0.88,-63,109,-47
49.888,-0.25,-0.62,0.75,-63,266,-125
49.890,0.75,-0.38,0.38,-47,203,-125
49.892,0.88,-0.38,0.00,-47,141,-109
49.894,1.00,-0.25,0.00,-31,109,-109
49.896,1.00,-0.25,0.38,-16,78,-109
49.898,1.00,-0.12,0.62,0,78,-109
49.900,1.00,-0.12,0.50,0,94,-125
49.902,1.00,-0.12,0.38,0,94,-141
49.904,1.12,-0.12,0.38,0,78,-156
49.906,1.12,-0.25,0.25,0,63,-172
49.908,1.38,-0.12,0.38,16,47,-203
49.910,1.62,-0.12,0.50,31,31,-250
49.912,2.00,-0.38,0.50,31,47,-281
49.914,2.12,-0.50,0.50,31,47,-297
49.916,2.38,-0.62,0.62,47,31,-297
49.918,2.75,-0.50,0.62,47,0,-281
49.920,3.00,-0.25,0.75,63,-47,-234
49.922,3.25,0.00,0.75,78,-63,-172
49.924,2.88,0.00,0.62,63,-63,-94
49.926,1.25,-0.75,0.50,47,-47,-16
49.928,0.88,-1.12,0.62,63,-47,63
49.930,0.50,-1.25,0.75,78,-78,78
49.932,0.25,-1.25,1.12,63,-78,78
49.934,0.12,-1.12,1.12,47,-63,78
49.936,0.00,-1.00,1.00,31,-47,78
49.938,-0.12,-1.00,0.88,31,-47,94
49.940,-0.25,-0.88,0.88,16,-31,94
